"","Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor","Date"
"3837",2020,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Euros/m2 construït","3103.5",2020-04-01
"3838",2020,2,7,"Horta-Guinardó",42,"la Clota","Nou. Euros/m2 construït","N/A",2020-04-01
"3839",2020,2,7,"Horta-Guinardó",43,"Horta","Nou. Euros/m2 construït","3908.2",2020-04-01
"3840",2020,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Euros/m2 construït","N/A",2020-04-01
"3841",2020,2,8,"Nou Barris",45,"Porta","Nou. Euros/m2 construït","N/A",2020-04-01
"3842",2020,2,8,"Nou Barris",46,"el Turó de la Peira","Nou. Euros/m2 construït","N/A",2020-04-01
"3843",2020,2,8,"Nou Barris",47,"Can Peguera","Nou. Euros/m2 construït","N/A",2020-04-01
"3844",2020,2,8,"Nou Barris",48,"la Guineueta","Nou. Euros/m2 construït","N/A",2020-04-01
"3845",2020,2,8,"Nou Barris",49,"Canyelles","Nou. Euros/m2 construït","N/A",2020-04-01
"3846",2020,2,8,"Nou Barris",50,"les Roquetes","Nou. Euros/m2 construït","N/A",2020-04-01
"3847",2020,2,8,"Nou Barris",51,"Verdun","Nou. Euros/m2 construït","N/A",2020-04-01
"3848",2020,2,8,"Nou Barris",52,"la Prosperitat","Nou. Euros/m2 construït","N/A",2020-04-01
"3849",2020,2,8,"Nou Barris",53,"la Trinitat Nova","Nou. Euros/m2 construït","N/A",2020-04-01
"3850",2020,2,8,"Nou Barris",54,"Torre Baró","Nou. Euros/m2 construït","N/A",2020-04-01
"3851",2020,2,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Euros/m2 construït","N/A",2020-04-01
"3852",2020,2,8,"Nou Barris",56,"Vallbona","Nou. Euros/m2 construït","N/A",2020-04-01
"3853",2020,2,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Euros/m2 construït","N/A",2020-04-01
"3854",2020,2,9,"Sant Andreu",58,"Baró de Viver","Nou. Euros/m2 construït","N/A",2020-04-01
"3855",2020,2,9,"Sant Andreu",59,"el Bon Pastor","Nou. Euros/m2 construït","N/A",2020-04-01
"3856",2020,2,9,"Sant Andreu",60,"Sant Andreu","Nou. Euros/m2 construït","3212.8",2020-04-01
"3857",2020,2,9,"Sant Andreu",61,"la Sagrera","Nou. Euros/m2 construït","N/A",2020-04-01
"3858",2020,2,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Euros/m2 construït","N/A",2020-04-01
"3859",2020,2,9,"Sant Andreu",63,"Navas","Nou. Euros/m2 construït","N/A",2020-04-01
"3860",2020,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Euros/m2 construït","N/A",2020-04-01
"3861",2020,2,10,"Sant Martí",65,"el Clot","Nou. Euros/m2 construït","N/A",2020-04-01
"3862",2020,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Euros/m2 construït","5606.6",2020-04-01
"3863",2020,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Euros/m2 construït","N/A",2020-04-01
"3864",2020,2,10,"Sant Martí",68,"el Poblenou","Nou. Euros/m2 construït","6173.2",2020-04-01
"3865",2020,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Euros/m2 construït","N/A",2020-04-01
"3866",2020,2,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Euros/m2 construït","N/A",2020-04-01
"3867",2020,2,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Euros/m2 construït","3050.2",2020-04-01
"3868",2020,2,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Euros/m2 construït","N/A",2020-04-01
"3869",2020,2,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Euros/m2 construït","N/A",2020-04-01
"3870",2020,2,1,"Ciutat Vella",1,"el Raval","Usat. Euros/m2 construït","3740.9",2020-04-01
"3871",2020,2,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Euros/m2 construït","4289.5",2020-04-01
"3872",2020,2,1,"Ciutat Vella",3,"la Barceloneta","Usat. Euros/m2 construït","4461.9",2020-04-01
"3873",2020,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Euros/m2 construït","4636.8",2020-04-01
"3874",2020,2,2,"Eixample",5,"el Fort Pienc","Usat. Euros/m2 construït","4013.0",2020-04-01
"3875",2020,2,2,"Eixample",6,"la Sagrada Família","Usat. Euros/m2 construït","3922.3",2020-04-01
"3876",2020,2,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Euros/m2 construït","5705.2",2020-04-01
"3877",2020,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Euros/m2 construït","4853.8",2020-04-01
"3878",2020,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Euros/m2 construït","4617.8",2020-04-01
"3879",2020,2,2,"Eixample",10,"Sant Antoni","Usat. Euros/m2 construït","4956.6",2020-04-01
"3880",2020,2,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Euros/m2 construït","3880.6",2020-04-01
"3881",2020,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Euros/m2 construït","2999.2",2020-04-01
"3882",2020,2,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Euros/m2 construït","3039.3",2020-04-01
"3883",2020,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Euros/m2 construït","3564.1",2020-04-01
"3884",2020,2,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Euros/m2 construït","4085.9",2020-04-01
"3885",2020,2,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Euros/m2 construït","4400.7",2020-04-01
"3886",2020,2,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Euros/m2 construït","3439.0",2020-04-01
"3887",2020,2,3,"Sants-Montjuïc",18,"Sants","Usat. Euros/m2 construït","3471.0",2020-04-01
"3888",2020,2,4,"Les Corts",19,"les Corts","Usat. Euros/m2 construït","4339.7",2020-04-01
"3889",2020,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Euros/m2 construït","4463.6",2020-04-01
"3890",2020,2,4,"Les Corts",21,"Pedralbes","Usat. Euros/m2 construït","10961.2",2020-04-01
"3891",2020,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Euros/m2 construït","3519.0",2020-04-01
"3892",2020,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Euros/m2 construït","5966.0",2020-04-01
"3893",2020,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Euros/m2 construït","4703.0",2020-04-01
"3894",2020,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Euros/m2 construït","4769.7",2020-04-01
"3895",2020,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Euros/m2 construït","4927.0",2020-04-01
"3896",2020,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Euros/m2 construït","3989.1",2020-04-01
"3897",2020,2,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Euros/m2 construït","4306.3",2020-04-01
"3898",2020,2,6,"Gràcia",29,"el Coll","Usat. Euros/m2 construït","2814.3",2020-04-01
"3899",2020,2,6,"Gràcia",30,"la Salut","Usat. Euros/m2 construït","4762.1",2020-04-01
"3900",2020,2,6,"Gràcia",31,"la Vila de Gràcia","Usat. Euros/m2 construït","4594.4",2020-04-01
"3901",2020,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Euros/m2 construït","4743.2",2020-04-01
"3902",2020,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Euros/m2 construït","3893.3",2020-04-01
"3903",2020,2,7,"Horta-Guinardó",34,"Can Baró","Usat. Euros/m2 construït","2728.7",2020-04-01
"3904",2020,2,7,"Horta-Guinardó",35,"el Guinardó","Usat. Euros/m2 construït","3382.8",2020-04-01
"3905",2020,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Euros/m2 construït","3417.6",2020-04-01
"3906",2020,2,7,"Horta-Guinardó",37,"el Carmel","Usat. Euros/m2 construït","2903.4",2020-04-01
"3907",2020,2,7,"Horta-Guinardó",38,"la Teixonera","Usat. Euros/m2 construït","2707.0",2020-04-01
"3908",2020,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Euros/m2 construït","2869.3",2020-04-01
"3909",2020,2,7,"Horta-Guinardó",40,"Montbau","Usat. Euros/m2 construït","2706.6",2020-04-01
"3910",2020,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Euros/m2 construït","N/A",2020-04-01
"3911",2020,2,7,"Horta-Guinardó",42,"la Clota","Usat. Euros/m2 construït","N/A",2020-04-01
"3912",2020,2,7,"Horta-Guinardó",43,"Horta","Usat. Euros/m2 construït","3572.5",2020-04-01
"3913",2020,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Euros/m2 construït","2850.3",2020-04-01
"3914",2020,2,8,"Nou Barris",45,"Porta","Usat. Euros/m2 construït","2584.0",2020-04-01
"3915",2020,2,8,"Nou Barris",46,"el Turó de la Peira","Usat. Euros/m2 construït","2479.4",2020-04-01
"3916",2020,2,8,"Nou Barris",47,"Can Peguera","Usat. Euros/m2 construït","N/A",2020-04-01
"3917",2020,2,8,"Nou Barris",48,"la Guineueta","Usat. Euros/m2 construït","2624.3",2020-04-01
"3918",2020,2,8,"Nou Barris",49,"Canyelles","Usat. Euros/m2 construït","2538.5",2020-04-01
"3919",2020,2,8,"Nou Barris",50,"les Roquetes","Usat. Euros/m2 construït","2092.0",2020-04-01
"3920",2020,2,8,"Nou Barris",51,"Verdun","Usat. Euros/m2 construït","2465.8",2020-04-01
"3921",2020,2,8,"Nou Barris",52,"la Prosperitat","Usat. Euros/m2 construït","2575.2",2020-04-01
"3922",2020,2,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït","2085.3",2020-04-01
"3923",2020,2,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït","N/A",2020-04-01
"3924",2020,2,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït","1389.7",2020-04-01
"3925",2020,2,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït","N/A",2020-04-01
"3926",2020,2,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït","1394.0",2020-04-01
"3927",2020,2,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït","N/A",2020-04-01
"3928",2020,2,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït","2503.6",2020-04-01
"3929",2020,2,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït","3402.0",2020-04-01
"3930",2020,2,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït","3368.4",2020-04-01
"3931",2020,2,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït","4090.7",2020-04-01
"3932",2020,2,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït","3277.1",2020-04-01
"3933",2020,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït","3506.2",2020-04-01
"3934",2020,2,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït","3680.5",2020-04-01
"3935",2020,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït","4488.9",2020-04-01
"3936",2020,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït","4777.6",2020-04-01
"3937",2020,2,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït","4132.9",2020-04-01
"3938",2020,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït","4712.2",2020-04-01
"3939",2020,2,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït","2441.9",2020-04-01
"3940",2020,2,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït","3648.8",2020-04-01
"3941",2020,2,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït","2141.8",2020-04-01
"3942",2020,2,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït","2463.8",2020-04-01
"3943",2020,3,1,"Ciutat Vella",1,"el Raval","Total. Milers d'euros","207.4",2020-07-01
"3944",2020,3,1,"Ciutat Vella",2,"el Barri Gòtic","Total. Milers d'euros","336.6",2020-07-01
"3945",2020,3,1,"Ciutat Vella",3,"la Barceloneta","Total. Milers d'euros","174.7",2020-07-01
"3946",2020,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Total. Milers d'euros","383.2",2020-07-01
"3947",2020,3,2,"Eixample",5,"el Fort Pienc","Total. Milers d'euros","285.1",2020-07-01
"3948",2020,3,2,"Eixample",6,"la Sagrada Família","Total. Milers d'euros","315.1",2020-07-01
"3949",2020,3,2,"Eixample",7,"la Dreta de l'Eixample","Total. Milers d'euros","592.4",2020-07-01
"3950",2020,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Total. Milers d'euros","616.5",2020-07-01
"3951",2020,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Total. Milers d'euros","329.8",2020-07-01
"3952",2020,3,2,"Eixample",10,"Sant Antoni","Total. Milers d'euros","349.9",2020-07-01
"3953",2020,3,3,"Sants-Montjuïc",11,"el Poble Sec","Total. Milers d'euros","216.4",2020-07-01
"3954",2020,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Total. Milers d'euros","164.3",2020-07-01
"3955",2020,3,3,"Sants-Montjuïc",13,"la Marina de Port","Total. Milers d'euros","231.1",2020-07-01
"3956",2020,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Total. Milers d'euros","244.7",2020-07-01
"3957",2020,3,3,"Sants-Montjuïc",15,"Hostafrancs","Total. Milers d'euros","224.7",2020-07-01
"3958",2020,3,3,"Sants-Montjuïc",16,"la Bordeta","Total. Milers d'euros","335.4",2020-07-01
"3959",2020,3,3,"Sants-Montjuïc",17,"Sants - Badal","Total. Milers d'euros","238.7",2020-07-01
"3960",2020,3,3,"Sants-Montjuïc",18,"Sants","Total. Milers d'euros","257.5",2020-07-01
"3961",2020,3,4,"Les Corts",19,"les Corts","Total. Milers d'euros","489.2",2020-07-01
"3962",2020,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Total. Milers d'euros","343.8",2020-07-01
"3963",2020,3,4,"Les Corts",21,"Pedralbes","Total. Milers d'euros","691.1",2020-07-01
"3964",2020,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Total. Milers d'euros","468.4",2020-07-01
"3965",2020,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Total. Milers d'euros","909.0",2020-07-01
"3966",2020,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Total. Milers d'euros","700.0",2020-07-01
"3967",2020,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Total. Milers d'euros","797.6",2020-07-01
"3968",2020,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Total. Milers d'euros","796.2",2020-07-01
"3969",2020,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Total. Milers d'euros","448.7",2020-07-01
"3970",2020,3,6,"Gràcia",28,"Vallcarca i els Penitents","Total. Milers d'euros","334.8",2020-07-01
"3971",2020,3,6,"Gràcia",29,"el Coll","Total. Milers d'euros","226.4",2020-07-01
"3972",2020,3,6,"Gràcia",30,"la Salut","Total. Milers d'euros","385.8",2020-07-01
"3973",2020,3,6,"Gràcia",31,"la Vila de Gràcia","Total. Milers d'euros","360.5",2020-07-01
"3974",2020,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Total. Milers d'euros","381.6",2020-07-01
"3975",2020,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Total. Milers d'euros","298.0",2020-07-01
"3976",2020,3,7,"Horta-Guinardó",34,"Can Baró","Total. Milers d'euros","204.3",2020-07-01
"3977",2020,3,7,"Horta-Guinardó",35,"el Guinardó","Total. Milers d'euros","266.5",2020-07-01
"3978",2020,3,7,"Horta-Guinardó",36,"la Font d'en Fargues","Total. Milers d'euros","271.1",2020-07-01
"3979",2020,3,7,"Horta-Guinardó",37,"el Carmel","Total. Milers d'euros","175.1",2020-07-01
"3980",2020,3,7,"Horta-Guinardó",38,"la Teixonera","Total. Milers d'euros","165.3",2020-07-01
"3981",2020,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Total. Milers d'euros","137.8",2020-07-01
"3982",2020,3,7,"Horta-Guinardó",40,"Montbau","Total. Milers d'euros","105.0",2020-07-01
"3983",2020,3,7,"Horta-Guinardó",41,"la Vall d'Hebron","Total. Milers d'euros","198.3",2020-07-01
"3984",2020,3,7,"Horta-Guinardó",42,"la Clota","Total. Milers d'euros","N/A",2020-07-01
"3985",2020,3,7,"Horta-Guinardó",43,"Horta","Total. Milers d'euros","250.6",2020-07-01
"3986",2020,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Total. Milers d'euros","171.4",2020-07-01
"3987",2020,3,8,"Nou Barris",45,"Porta","Total. Milers d'euros","166.4",2020-07-01
"3988",2020,3,8,"Nou Barris",46,"el Turó de la Peira","Total. Milers d'euros","173.0",2020-07-01
"3989",2020,3,8,"Nou Barris",47,"Can Peguera","Total. Milers d'euros","N/A",2020-07-01
"3990",2020,3,8,"Nou Barris",48,"la Guineueta","Total. Milers d'euros","144.7",2020-07-01
"3991",2020,3,8,"Nou Barris",49,"Canyelles","Total. Milers d'euros","200.0",2020-07-01
"3992",2020,3,8,"Nou Barris",50,"les Roquetes","Total. Milers d'euros","105.5",2020-07-01
"3993",2020,3,8,"Nou Barris",51,"Verdun","Total. Milers d'euros","132.7",2020-07-01
"3994",2020,3,8,"Nou Barris",52,"la Prosperitat","Total. Milers d'euros","146.4",2020-07-01
"3995",2020,3,8,"Nou Barris",53,"la Trinitat Nova","Total. Milers d'euros","103.0",2020-07-01
"3996",2020,3,8,"Nou Barris",54,"Torre Baró","Total. Milers d'euros","N/A",2020-07-01
"3997",2020,3,8,"Nou Barris",55,"Ciutat Meridiana","Total. Milers d'euros","40.0",2020-07-01
"3998",2020,3,8,"Nou Barris",56,"Vallbona","Total. Milers d'euros","145.0",2020-07-01
"3999",2020,3,9,"Sant Andreu",57,"la Trinitat Vella","Total. Milers d'euros","N/A",2020-07-01
"4000",2020,3,9,"Sant Andreu",58,"Baró de Viver","Total. Milers d'euros","N/A",2020-07-01
"4001",2020,3,9,"Sant Andreu",59,"el Bon Pastor","Total. Milers d'euros","164.7",2020-07-01
"4002",2020,3,9,"Sant Andreu",60,"Sant Andreu","Total. Milers d'euros","251.3",2020-07-01
"4003",2020,3,9,"Sant Andreu",61,"la Sagrera","Total. Milers d'euros","372.1",2020-07-01
"4004",2020,3,9,"Sant Andreu",62,"el Congrés i els Indians","Total. Milers d'euros","440.1",2020-07-01
"4005",2020,3,9,"Sant Andreu",63,"Navas","Total. Milers d'euros","275.4",2020-07-01
"4006",2020,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Total. Milers d'euros","241.8",2020-07-01
"4007",2020,3,10,"Sant Martí",65,"el Clot","Total. Milers d'euros","250.0",2020-07-01
"4008",2020,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Total. Milers d'euros","302.0",2020-07-01
"4009",2020,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Total. Milers d'euros","627.9",2020-07-01
"4010",2020,3,10,"Sant Martí",68,"el Poblenou","Total. Milers d'euros","339.0",2020-07-01
"4011",2020,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Total. Milers d'euros","423.7",2020-07-01
"4012",2020,3,10,"Sant Martí",70,"el Besòs i el Maresme","Total. Milers d'euros","145.8",2020-07-01
"4013",2020,3,10,"Sant Martí",71,"Provençals del Poblenou","Total. Milers d'euros","219.2",2020-07-01
"4014",2020,3,10,"Sant Martí",72,"Sant Martí de Provençals","Total. Milers d'euros","189.6",2020-07-01
"4015",2020,3,10,"Sant Martí",73,"la Verneda i la Pau","Total. Milers d'euros","181.5",2020-07-01
"4016",2020,3,1,"Ciutat Vella",1,"el Raval","Nou. Milers d'euros","287.5",2020-07-01
"4017",2020,3,1,"Ciutat Vella",2,"el Barri Gòtic","Nou. Milers d'euros","198.3",2020-07-01
"4018",2020,3,1,"Ciutat Vella",3,"la Barceloneta","Nou. Milers d'euros","166.5",2020-07-01
"4019",2020,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Nou. Milers d'euros","779.4",2020-07-01
"4020",2020,3,2,"Eixample",5,"el Fort Pienc","Nou. Milers d'euros","390.0",2020-07-01
"4021",2020,3,2,"Eixample",6,"la Sagrada Família","Nou. Milers d'euros","N/A",2020-07-01
"4022",2020,3,2,"Eixample",7,"la Dreta de l'Eixample","Nou. Milers d'euros","1490.0",2020-07-01
"4023",2020,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Nou. Milers d'euros","947.6",2020-07-01
"4024",2020,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Nou. Milers d'euros","359.9",2020-07-01
"4025",2020,3,2,"Eixample",10,"Sant Antoni","Nou. Milers d'euros","200.0",2020-07-01
"4026",2020,3,3,"Sants-Montjuïc",11,"el Poble Sec","Nou. Milers d'euros","190.0",2020-07-01
"4027",2020,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Nou. Milers d'euros","N/A",2020-07-01
"4028",2020,3,3,"Sants-Montjuïc",13,"la Marina de Port","Nou. Milers d'euros","120.0",2020-07-01
"4029",2020,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Nou. Milers d'euros","N/A",2020-07-01
"4030",2020,3,3,"Sants-Montjuïc",15,"Hostafrancs","Nou. Milers d'euros","275.8",2020-07-01
"4031",2020,3,3,"Sants-Montjuïc",16,"la Bordeta","Nou. Milers d'euros","N/A",2020-07-01
"4032",2020,3,3,"Sants-Montjuïc",17,"Sants - Badal","Nou. Milers d'euros","N/A",2020-07-01
"4033",2020,3,3,"Sants-Montjuïc",18,"Sants","Nou. Milers d'euros","230.0",2020-07-01
"4034",2020,3,4,"Les Corts",19,"les Corts","Nou. Milers d'euros","515.5",2020-07-01
"4035",2020,3,4,"Les Corts",20,"la Maternitat i Sant Ramon","Nou. Milers d'euros","N/A",2020-07-01
"4036",2020,3,4,"Les Corts",21,"Pedralbes","Nou. Milers d'euros","N/A",2020-07-01
"4037",2020,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Nou. Milers d'euros","N/A",2020-07-01
"4038",2020,3,5,"Sarrià-Sant Gervasi",23,"Sarrià","Nou. Milers d'euros","3246.5",2020-07-01
"4039",2020,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Nou. Milers d'euros","433.3",2020-07-01
"4040",2020,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Nou. Milers d'euros","663.3",2020-07-01
"4041",2020,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Nou. Milers d'euros","670.3",2020-07-01
"4042",2020,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Milers d'euros","562.3",2020-07-01
"4043",2020,3,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Milers d'euros","406.5",2020-07-01
"4044",2020,3,6,"Gràcia",29,"el Coll","Nou. Milers d'euros","238.8",2020-07-01
"4045",2020,3,6,"Gràcia",30,"la Salut","Nou. Milers d'euros","N/A",2020-07-01
"4046",2020,3,6,"Gràcia",31,"la Vila de Gràcia","Nou. Milers d'euros","358.8",2020-07-01
"4047",2020,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Milers d'euros","1000.0",2020-07-01
"4048",2020,3,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Milers d'euros","N/A",2020-07-01
